uid,content,role,createdAt,session,group_type,strategy,icap
102472663704790377396,Why have to comma?,assistant,1759324403033,3,high-uptake,,
107305647178584797730,it is good,user,1759324408432,3,mixed-uptake,Accept,Passive
107305647178584797730,What does it mean that it is good?,assistant,1759324410073,3,mixed-uptake,,
102472663704790377396,however is transition,user,1759324416598,3,high-uptake,Amplification,Constructive
102472663704790377396,What does transition mean?,assistant,1759324418292,3,high-uptake,,
117628050603155372694,society being,user,1759324421212,3,mixed-uptake,Reformulate,Active
117628050603155372694,I think it should be those phones impact society being greatly.,assistant,1759324423067,3,mixed-uptake,,
117628050603155372694,"Oh no, peer made a mistake while applying your feedback.
Please give a more detailed feedback",system,1759324423251,3,mixed-uptake,,
107305647178584797730,you don't need to change your writing,user,1759324425245,3,mixed-uptake,Accept,Passive
107305647178584797730,So I should say organic food are seen as a healthy choice?,assistant,1759324427027,3,mixed-uptake,,
107305647178584797730,"Oh no, peer made a mistake while applying your feedback.
Please give a more detailed feedback",system,1759324427186,3,mixed-uptake,,
104261071161038955603,Can you give me feedback on this part?,assistant,1759324430509,3,high-uptake,,
102472663704790377396,introductory adverv,user,1759324432294,3,high-uptake,Amplification,Constructive
102472663704790377396,What is introductory adverv?,assistant,1759324433722,3,high-uptake,,
117628050603155372694,great,user,1759324434010,3,mixed-uptake,Praise,Passive
117628050603155372694,What does society being mean?,assistant,1759324435750,3,mixed-uptake,,
107305647178584797730,"no ""is""is correct",user,1759324444607,3,mixed-uptake,Reformulate,Active
112413239184606031827,Like 'Technology make us more comfortable',user,1759324446140,3,low-uptake,Reformulate,Active
107305647178584797730,Why is is correct?,assistant,1759324446165,3,mixed-uptake,,
112413239184606031827,What does it mean to have more brief?,assistant,1759324447641,3,low-uptake,,
102472663704790377396,missing comma after introductory adverb,user,1759324452388,3,high-uptake,Amplification,Constructive
102472663704790377396,Okay. I will add a comma after 'however' here.,assistant,1759324454135,3,high-uptake,,
102472663704790377396,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,1759324454248,3,high-uptake,,
102472663704790377396,What's wrong here?,assistant,1759324454368,3,high-uptake,,
117390188405072891749,How do I fix this?,assistant,1759324460852,2,low-uptake,,
117628050603155372694,society being great,user,1759324461108,3,mixed-uptake,Reformulate,Active
117628050603155372694,"Got it, I will change 'being' to 'great' here.",assistant,1759324464348,3,mixed-uptake,,
117628050603155372694,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,1759324464463,3,mixed-uptake,,
117628050603155372694,What's wrong here?,assistant,1759324464534,3,mixed-uptake,,
107305647178584797730,because food is count as one,user,1759324465869,3,mixed-uptake,Amplification,Constructive
107305647178584797730,Okay. I will keep 'is' for food.,assistant,1759324468239,3,mixed-uptake,,
107305647178584797730,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,1759324468713,3,mixed-uptake,,
107305647178584797730,What's wrong here?,assistant,1759324468841,3,mixed-uptake,,
110601504899239380752,"If you want to express possessiveness, you should use 'their'.",user,1759324471400,2,high-uptake,Reformulate,Active
110601504899239380752,What does using 'their' mean?,assistant,1759324472400,2,high-uptake,,
107583923830523688885,How do I fix this?,assistant,1759324480982,2,low-uptake,,
102472663704790377396,actural errior,user,1759324485381,3,high-uptake,Reject,Active
102472663704790377396,"I think it should be if we don't secure our data, it leak easily by hacker.",assistant,1759324488544,3,high-uptake,,
102472663704790377396,"Oh no, peer made a mistake while applying your feedback.
Please give a more detailed feedback",system,1759324488650,3,high-uptake,,
112413239184606031827,It means it have to contain a part of contents.,user,1759324495308,3,low-uptake,Amplification,Constructive
112413239184606031827,"I see, I will add more detail to the sentence.",assistant,1759324497333,3,low-uptake,,
112413239184606031827,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,1759324498313,3,low-uptake,,
112413239184606031827,Can you give me feedback on this part?,assistant,1759324498444,3,low-uptake,,
107305647178584797730,this sentence is good.,user,1759324501651,3,mixed-uptake,Praise,Passive
107305647178584797730,Okay. I will change 'good idea' to '[a] good idea'.,assistant,1759324504043,3,mixed-uptake,,
107305647178584797730,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,1759324504285,3,mixed-uptake,,
107305647178584797730,How can I improve here?,assistant,1759324504479,3,mixed-uptake,,
117628050603155372694,missing connecting sentence,user,1759324513014,3,mixed-uptake,Reject,Active
115647646533643973773,result -> results,user,1759324516174,3,high-uptake,Reformulate,Active
117628050603155372694,It should be everyone's specialize in job for that reason.,assistant,1759324516345,3,mixed-uptake,,
117628050603155372694,"Oh no, peer made a mistake while applying your feedback.
Please give a more detailed feedback",system,1759324516448,3,mixed-uptake,,
115647646533643973773,I will change 'result' to 'results' here.,assistant,1759324520245,3,high-uptake,,
115647646533643973773,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,1759324520415,3,high-uptake,,
115647646533643973773,What's wrong here?,assistant,1759324520592,3,high-uptake,,
102472663704790377396,"comma splice, verb pattrn",user,1759324538326,3,high-uptake,Reformulate,Active
110601504899239380752,We can't use nouns continuously and they and habitats are incorrect in this sentence,user,1759324539420,2,high-uptake,Amplification,Constructive
102472663704790377396,I will change 'requires to' to 'requires' here.,assistant,1759324540402,3,high-uptake,,
102472663704790377396,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,1759324540539,3,high-uptake,,
102472663704790377396,Can you give me feedback on this part?,assistant,1759324540657,3,high-uptake,,
110601504899239380752,What does using nouns continuously mean?,assistant,1759324541229,2,high-uptake,,
108414367140353381616,there are reasons and examples of this main idea in next paragraph,user,1759324542346,3,low-uptake,Amplification,Constructive
108414367140353381616,What do you mean by reasons and examples?,assistant,1759324543969,3,low-uptake,,
107305647178584797730,Yes -> No,user,1759324544059,3,mixed-uptake,Reformulate,Active
117628050603155372694,specialized,user,1759324544904,3,mixed-uptake,Reformulate,Active
107305647178584797730,I thought it should be yes we is not.,assistant,1759324545778,3,mixed-uptake,,
107305647178584797730,"Oh no, peer made a mistake while applying your feedback.
Please give a more detailed feedback",system,1759324545904,3,mixed-uptake,,
117628050603155372694,What does specialized mean?,assistant,1759324546503,3,mixed-uptake,,
107583923830523688885,How we-> How do we,user,1759324547491,2,low-uptake,Reformulate,Active
107583923830523688885,Why do we say How do we?,assistant,1759324548955,2,low-uptake,,
107305647178584797730,what do you mean,user,1759324559479,3,mixed-uptake,Metacognitive,Constructive
107305647178584797730,What do you mean by that?,assistant,1759324561087,3,mixed-uptake,,
110601504899239380752,Like 'they habitats'. You use their habitats.,user,1759324569760,2,high-uptake,Exemplification,Constructive
110601504899239380752,So it should be rapid changes can disrupt their habitats?,assistant,1759324571321,2,high-uptake,,
110601504899239380752,"Oh no, peer made a mistake while applying your feedback.
Please give a more detailed feedback",system,1759324571458,2,high-uptake,,
117628050603155372694,is->are,user,1759324577009,3,mixed-uptake,Reformulate,Active
117628050603155372694,Why is it 'are' and not 'is'?,assistant,1759324578709,3,mixed-uptake,,
102472663704790377396,run-on,user,1759324580494,3,high-uptake,Reject,Active
110601504899239380752,Yes,user,1759324581568,2,high-uptake,Accept,Passive
110601504899239380752,Okay. I will change 'they' to 'their' here.,assistant,1759324583672,2,high-uptake,,
102472663704790377396,I will fix the run-on by changing it to 'and [hiring experts] increase[s] costs; [the] company may charge more to [its] customer.',assistant,1759324583739,3,high-uptake,,
110601504899239380752,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,1759324583784,2,high-uptake,,
102472663704790377396,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,1759324583879,3,high-uptake,,
110601504899239380752,What's wrong here?,assistant,1759324583900,2,high-uptake,,
102472663704790377396,What's wrong here?,assistant,1759324583987,3,high-uptake,,
108414367140353381616,the error is lack of examples and details that you mention,user,1759324585304,3,low-uptake,Amplification,Constructive
108414367140353381616,What do you mean by lack of examples and details?,assistant,1759324587341,3,low-uptake,,
107305647178584797730,No we shouldn't is correct sentence,user,1759324588353,3,mixed-uptake,Reject,Active
107305647178584797730,So it should be no we should not.,assistant,1759324590066,3,mixed-uptake,,
107305647178584797730,"Oh no, peer made a mistake while applying your feedback.
Please give a more detailed feedback",system,1759324590198,3,mixed-uptake,,
102472663704790377396,capitalization,user,1759324592710,3,high-uptake,Reject,Active
117628050603155372694,everyone are multiple,user,1759324593257,3,mixed-uptake,Amplification,Constructive
102472663704790377396,Okay. I will change 'we' to 'We' here.,assistant,1759324594612,3,high-uptake,,
102472663704790377396,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,1759324594720,3,high-uptake,,
102472663704790377396,How can I improve here?,assistant,1759324594830,3,high-uptake,,
117628050603155372694,Okay. I will change 'everyone are' to 'everyone is' here.,assistant,1759324595224,3,mixed-uptake,,
117628050603155372694,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,1759324595315,3,mixed-uptake,,
117628050603155372694,Can you give me feedback on this part?,assistant,1759324595394,3,mixed-uptake,,
112413239184606031827,It have to have more explanation for 'reasons'.,user,1759324598857,3,low-uptake,Amplification,Constructive
112413239184606031827,What do you mean by more explanation?,assistant,1759324600642,3,low-uptake,,
115647646533643973773,"I think ""eating balanced meals is very important"" is better than ""regular balanced meals are important""",user,1759324606312,3,high-uptake,Reformulate,Active
107305647178584797730,yes,user,1759324607000,3,mixed-uptake,Accept,Passive
107305647178584797730,Okay. I will change 'Yes' to 'No' here.,assistant,1759324609215,3,mixed-uptake,,
